order_id,order_date,customer_age,product_category,order_value,discount_applied,payment_method,delivery_time_days,customer_rating,order_status
2471,2024-07-19,39,Fashion,17018.66,Yes,COD,10,2.7,Cancelled
2472,2024-03-01,54,Fashion,13086.69,Yes,Card,10,2.9,Delivered
2473,2024-10-17,21,Fashion,16919.16,Yes,UPI,4,1.5,Returned
2474,2024-04-12,20,Sports,23159.03,No,Card,7,2.5,Cancelled
2475,2024-09-16,25,Sports,2049.37,Yes,Wallet,1,2.2,Cancelled
2476,2024-02-09,56,Sports,22033.26,Yes,UPI,6,4.6,Returned
2477,2024-03-03,45,Beauty,13807.76,Yes,Card,9,1.8,Cancelled
2478,2024-01-06,24,Books,8600.23,Yes,UPI,1,1.9,Cancelled
2479,2024-01-22,62,Home & Kitchen,8820.97,No,COD,5,4.0,Returned
2480,2024-11-18,50,Electronics,12668.82,No,UPI,2,1.7,Cancelled
2481,2024-10-04,37,Sports,23957.33,Yes,Wallet,4,3.8,Delivered
2482,2024-10-05,22,Books,12386.04,No,COD,2,2.3,Cancelled
2483,2024-04-02,55,Electronics,15257.93,No,COD,6,3.7,Cancelled
2484,2024-08-04,50,Books,10059.65,No,UPI,6,2.3,Delivered
2485,2024-08-20,33,Beauty,16161.89,No,Wallet,4,1.3,Cancelled
2486,2024-02-26,28,Fashion,23861.61,No,COD,5,3.9,Returned
2487,2024-05-12,40,Fashion,18507.91,Yes,Wallet,8,3.0,Cancelled
2488,2024-05-20,57,Fashion,8196.49,Yes,Wallet,7,4.6,Cancelled
2489,2024-08-17,59,Home & Kitchen,20564.83,Yes,Card,1,3.3,Returned
2490,2024-09-30,60,Beauty,14917.35,No,UPI,9,4.9,Delivered
2491,2024-05-02,31,Home & Kitchen,12649.53,No,Wallet,2,1.9,Cancelled
2492,2024-02-10,32,Sports,11924.74,Yes,UPI,8,3.8,Cancelled
2493,2024-09-28,57,Home & Kitchen,7060.69,Yes,UPI,2,1.3,Delivered
2494,2024-08-20,48,Fashion,24928.34,No,COD,1,4.6,Delivered
2495,2024-12-05,44,Beauty,17727.75,No,COD,3,2.6,Cancelled
2496,2024-09-17,64,Electronics,22089.19,No,COD,2,4.4,Delivered
2497,2024-12-21,52,Beauty,21708.81,Yes,Card,2,4.6,Cancelled
2498,2024-01-19,26,Home & Kitchen,8458.92,Yes,UPI,9,4.8,Cancelled
2499,2024-02-20,20,Sports,1156.52,No,COD,3,4.6,Cancelled
2500,2024-01-26,30,Sports,7489.6,No,COD,4,3.2,Cancelled
2501,2024-09-05,58,Sports,11540.63,No,Card,3,1.4,Cancelled
2502,2024-03-19,50,Electronics,22209.13,No,UPI,5,2.7,Returned
2503,2024-06-03,57,Books,14986.92,No,Wallet,10,3.1,Cancelled
2504,2024-02-03,36,Fashion,9016.63,No,UPI,4,4.5,Cancelled
2505,2024-10-24,59,Beauty,21647.47,No,Card,4,1.4,Delivered
2506,2024-08-05,64,Books,9176.35,No,UPI,2,4.8,Returned
2507,2024-08-16,48,Home & Kitchen,17010.13,No,Card,10,2.6,Cancelled
2508,2024-04-12,27,Sports,23073.92,No,UPI,8,2.4,Delivered
2509,2024-08-30,18,Beauty,24744.66,No,Card,5,3.1,Returned
2510,2024-06-26,25,Beauty,8872.96,Yes,COD,8,3.1,Returned
2511,2024-01-08,20,Books,18742.68,No,COD,8,3.8,Delivered
2512,2024-03-25,31,Sports,24636.51,No,Card,1,2.2,Cancelled
2513,2024-10-18,23,Fashion,15246.23,Yes,UPI,3,3.1,Delivered
2514,2024-12-04,60,Home & Kitchen,20605.34,Yes,Card,7,1.2,Returned
2515,2024-02-06,36,Beauty,602.49,Yes,Card,1,1.7,Delivered
2516,2024-02-22,41,Electronics,15545.93,Yes,COD,7,3.9,Cancelled
2517,2024-07-25,19,Electronics,22995.64,Yes,COD,6,3.2,Cancelled
2518,2024-06-04,27,Sports,8218.62,No,UPI,4,3.4,Cancelled
2519,2024-04-13,54,Books,19578.31,No,UPI,3,5.0,Delivered
2520,2024-01-04,65,Home & Kitchen,21653.15,Yes,COD,1,2.3,Delivered
2521,2024-11-30,28,Home & Kitchen,16143.88,Yes,COD,9,5.0,Cancelled
2522,2024-06-06,31,Fashion,1024.86,Yes,UPI,9,4.3,Cancelled
2523,2024-04-11,52,Electronics,1245.2,Yes,COD,9,4.6,Cancelled
2524,2024-08-14,20,Electronics,18467.84,Yes,Wallet,3,3.0,Returned
2525,2024-10-24,37,Books,6119.19,No,Card,4,1.4,Cancelled
2526,2024-09-02,48,Sports,7853.66,Yes,UPI,5,3.0,Returned
2527,2024-04-01,21,Fashion,529.14,No,UPI,2,4.2,Delivered
2528,2024-07-26,56,Electronics,11186.44,Yes,Wallet,8,4.7,Returned
2529,2024-01-27,51,Sports,6463.38,Yes,Wallet,7,3.8,Cancelled
2530,2024-01-29,19,Books,7047.71,No,UPI,7,2.3,Returned
2531,2024-05-21,39,Beauty,2103.84,Yes,Wallet,3,1.8,Returned
2532,2024-01-03,22,Sports,6102.74,No,Card,6,4.6,Returned
2533,2024-10-19,56,Beauty,17404.57,Yes,UPI,2,2.6,Delivered
2534,2024-05-21,35,Books,20070.65,No,Card,1,1.4,Cancelled
2535,2024-11-23,52,Sports,23099.79,No,UPI,10,2.0,Delivered
2536,2024-04-12,35,Electronics,4480.48,No,COD,5,2.8,Returned
2537,2024-04-09,31,Electronics,17061.09,Yes,UPI,6,4.2,Delivered
2538,2024-02-23,39,Fashion,19749.29,Yes,Card,9,3.6,Returned
2539,2024-04-21,25,Electronics,21786.95,No,Wallet,1,1.9,Returned
2540,2024-03-03,30,Books,3297.27,No,COD,6,1.2,Returned
2541,2024-03-01,46,Beauty,16302.49,Yes,UPI,6,4.4,Returned
2542,2024-12-16,61,Beauty,2419.43,No,Wallet,1,3.8,Delivered
2543,2024-11-07,43,Sports,881.5,No,UPI,2,1.8,Returned
2544,2024-12-11,65,Electronics,1850.53,Yes,Wallet,1,4.9,Returned
2545,2024-07-31,40,Fashion,8281.89,No,UPI,6,1.4,Returned
2546,2024-07-18,46,Sports,12566.19,Yes,Card,5,2.1,Returned
2547,2024-04-14,27,Sports,7815.7,Yes,COD,4,2.6,Returned
2548,2024-03-08,42,Fashion,8828.93,Yes,Wallet,7,2.1,Delivered
2549,2024-03-01,48,Sports,5394.92,Yes,Card,1,4.6,Cancelled
2550,2024-11-26,57,Beauty,9182.98,Yes,UPI,10,2.6,Cancelled
2551,2024-11-11,50,Home & Kitchen,8401.93,Yes,COD,4,4.1,Returned
2552,2024-03-02,20,Fashion,5558.53,No,Card,6,3.1,Cancelled
2553,2024-12-06,32,Books,12628.63,Yes,UPI,5,4.9,Delivered
2554,2024-07-26,60,Books,14655.17,No,Wallet,2,1.7,Delivered
2555,2024-04-10,50,Electronics,10842.32,Yes,COD,7,2.4,Delivered
2556,2024-02-25,38,Fashion,4665.67,No,Card,3,2.0,Cancelled
2557,2024-10-12,34,Home & Kitchen,21314.91,No,Card,6,2.7,Returned
2558,2024-06-29,26,Sports,22484.61,Yes,Card,9,1.4,Returned
2559,2024-08-13,51,Books,4328.75,Yes,UPI,3,2.7,Cancelled
2560,2024-12-28,27,Books,24878.32,Yes,Card,9,3.2,Returned
2561,2024-01-30,23,Beauty,13987.06,Yes,Card,8,4.4,Cancelled
2562,2024-12-14,61,Electronics,3937.78,Yes,Wallet,8,1.6,Delivered
2563,2024-04-21,19,Sports,18403.61,No,COD,10,2.3,Returned
2564,2024-05-30,26,Home & Kitchen,1168.83,Yes,Wallet,8,1.1,Delivered
2565,2024-12-16,29,Books,6835.4,No,UPI,3,4.2,Returned
2566,2024-12-12,23,Books,2176.17,Yes,Wallet,5,1.7,Cancelled
2567,2024-12-16,20,Home & Kitchen,2589.69,Yes,Wallet,8,1.2,Returned
2568,2024-08-23,51,Fashion,14941.26,No,UPI,5,3.5,Cancelled
2569,2024-10-29,29,Fashion,24751.16,No,Card,8,2.0,Cancelled
2570,2024-08-29,24,Books,22647.71,Yes,UPI,1,4.3,Returned
2571,2024-09-20,19,Books,15721.19,No,Wallet,8,2.4,Delivered
2572,2024-02-26,26,Sports,15282.94,No,Wallet,3,3.3,Returned
2573,2024-10-08,53,Beauty,14935.75,Yes,Wallet,9,3.9,Cancelled
2574,2024-09-09,54,Electronics,21362.09,No,UPI,1,1.1,Returned
2575,2024-01-28,51,Sports,7045.05,Yes,UPI,7,4.5,Cancelled
2576,2024-08-20,51,Electronics,18557.96,Yes,Card,3,1.7,Delivered
2577,2024-02-17,61,Home & Kitchen,10025.66,Yes,COD,2,3.3,Cancelled
2578,2024-10-08,18,Fashion,3750.72,No,COD,6,1.0,Returned
2579,2024-01-08,39,Home & Kitchen,14546.35,No,UPI,8,4.8,Cancelled
2580,2024-12-20,61,Beauty,3319.87,No,UPI,3,1.8,Returned
2581,2024-01-16,44,Sports,19801.4,Yes,Wallet,4,4.3,Delivered
2582,2024-06-27,34,Books,11065.99,No,COD,4,2.3,Delivered
2583,2024-01-26,25,Beauty,5627.19,No,COD,10,2.7,Delivered
2584,2024-11-21,61,Fashion,18963.18,No,UPI,6,2.0,Returned
2585,2024-04-21,49,Books,24833.06,No,Wallet,5,3.2,Delivered
2586,2024-12-04,62,Sports,24975.93,No,Wallet,9,2.2,Cancelled
2587,2024-06-05,49,Fashion,8259.6,No,Card,2,1.6,Delivered
2588,2024-03-30,32,Home & Kitchen,3653.34,No,UPI,10,3.9,Returned
2589,2024-08-11,32,Sports,7583.39,Yes,Wallet,1,4.7,Returned
2590,2024-11-30,65,Home & Kitchen,18203.85,Yes,Card,9,3.7,Delivered
2591,2024-03-22,34,Electronics,7163.5,Yes,UPI,1,5.0,Cancelled
2592,2024-01-06,25,Home & Kitchen,6620.7,No,Wallet,6,1.9,Cancelled
2593,2024-09-01,44,Fashion,18207.79,No,Card,1,2.5,Cancelled
2594,2024-04-07,45,Beauty,16949.94,No,Wallet,5,2.1,Delivered
2595,2024-01-26,44,Beauty,14119.68,Yes,Wallet,5,1.3,Returned
2596,2024-10-05,18,Home & Kitchen,21661.49,Yes,COD,2,3.9,Cancelled
2597,2024-03-04,54,Fashion,16413.42,Yes,UPI,4,4.7,Cancelled
2598,2024-09-08,29,Home & Kitchen,7348.17,Yes,Card,3,2.4,Returned
2599,2024-05-17,56,Beauty,23219.46,No,UPI,2,2.0,Cancelled
2600,2024-12-06,20,Books,5951.48,No,UPI,1,1.2,Cancelled
